"AREA";"PERIMETER";"PR_";"PR_ID";"RINGS_OK";"RINGS_NOK";"WRSPR";"PR";"PATH";"ROW";"MODE";"DAYCLASS";"SEQUENCE";"ctry_id";"ctry_name";"ctry_abbr"
2.60934;6.47372;3538;3538;1;0;222066;222066;222;66;"D";9;30818;34;"Federative Republic of Brazil";"BR"
2.6198;6.48747;3539;3539;1;0;222067;222067;222;67;"D";9;30819;34;"Federative Republic of Brazil";"BR"
2.6321;6.50363;3540;3540;1;0;222068;222068;222;68;"D";9;30820;34;"Federative Republic of Brazil";"BR"
2.64601;6.52191;3541;3541;1;0;222069;222069;222;69;"D";9;30821;34;"Federative Republic of Brazil";"BR"
2.66169;6.54257;3542;3542;1;0;222070;222070;222;70;"D";9;30822;34;"Federative Republic of Brazil";"BR"
2.6792;6.56561;3543;3543;1;0;222071;222071;222;71;"D";9;30823;34;"Federative Republic of Brazil";"BR"
2.69875;6.59136;3544;3544;1;0;222072;222072;222;72;"D";9;30824;34;"Federative Republic of Brazil";"BR"
2.72015;6.61959;3545;3545;1;0;222073;222073;222;73;"D";9;30825;34;"Federative Republic of Brazil";"BR"
2.74355;6.65049;3546;3546;1;0;222074;222074;222;74;"D";9;30826;34;"Federative Republic of Brazil";"BR"
2.76919;6.68435;3547;3547;1;0;222075;222075;222;75;"D";9;30827;34;"Federative Republic of Brazil";"BR"
2.7972;6.72137;3548;3548;1;0;222076;222076;222;76;"D";9;30828;34;"Federative Republic of Brazil";"BR"
2.82719;6.76111;3549;3549;1;0;222077;222077;222;77;"D";9;30829;34;"Federative Republic of Brazil";"BR"
2.85992;6.80447;3550;3550;1;0;222078;222078;222;78;"D";9;30830;34;"Federative Republic of Brazil";"BR"
2.89497;6.851;3551;3551;1;0;222079;222079;222;79;"D";9;30831;34;"Federative Republic of Brazil";"BR"
2.93285;6.90135;3552;3552;1;0;222080;222080;222;80;"D";9;30832;34;"Federative Republic of Brazil";"BR"
2.97367;6.95566;3553;3553;1;0;222081;222081;222;81;"D";9;30833;34;"Federative Republic of Brazil";"BR"
3.01744;7.014;3554;3554;1;0;222082;222082;222;82;"D";9;30834;238;"Oriental Republic of Uruguay";"UR"
3.01744;7.014;3554;3554;1;0;222082;222082;222;82;"D";9;30834;34;"Federative Republic of Brazil";"BR"
3.06441;7.07675;3555;3555;1;0;222083;222083;222;83;"D";9;30835;238;"Oriental Republic of Uruguay";"UR"
3.06441;7.07675;3555;3555;1;0;222083;222083;222;83;"D";9;30835;34;"Federative Republic of Brazil";"BR"
3.11486;7.14428;3556;3556;1;0;222084;222084;222;84;"D";9;30836;238;"Oriental Republic of Uruguay";"UR"
4.11088;8.50909;3568;3568;1;0;222096;222096;222;96;"D";9;30848;77;"Falkland Islands";"FL"
6.47253;12.09613;3579;3579;1;0;222107;222107;222;107;"D";9;30859;12;"Antarctica";"AT"
6.84813;12.71922;3580;3580;1;0;222108;222108;222;108;"D";9;30860;12;"Antarctica";"AT"
7.26957;13.43449;3581;3581;1;0;222109;222109;222;109;"D";9;30861;12;"Antarctica";"AT"
7.74445;14.25865;3582;3582;1;0;222110;222110;222;110;"D";9;30862;12;"Antarctica";"AT"
8.28181;15.21075;3583;3583;1;0;222111;222111;222;111;"D";9;30863;12;"Antarctica";"AT"
8.89195;16.31065;3584;3584;1;0;222112;222112;222;112;"D";9;30864;12;"Antarctica";"AT"
9.58481;17.57694;3585;3585;1;0;222113;222113;222;113;"D";9;30865;12;"Antarctica";"AT"
10.3725;19.02201;3586;3586;1;0;222114;222114;222;114;"D";9;30866;12;"Antarctica";"AT"
11.2651;20.64284;3587;3587;1;0;222115;222115;222;115;"D";9;30867;12;"Antarctica";"AT"
12.26658;22.40206;3588;3588;1;0;222116;222116;222;116;"D";9;30868;12;"Antarctica";"AT"
13.3722;24.20245;3589;3589;1;0;222117;222117;222;117;"D";9;30869;12;"Antarctica";"AT"
14.5539;25.84312;3590;3590;1;0;222118;222118;222;118;"D";9;30870;12;"Antarctica";"AT"
15.74283;26.98564;3591;3591;1;0;222119;222119;222;119;"D";9;30871;12;"Antarctica";"AT"
16.81781;27.20858;3592;3592;1;0;222120;222120;222;120;"D";9;30872;12;"Antarctica";"AT"
17.59412;26.34467;3593;3593;1;0;222121;222121;222;121;"D";9;30873;12;"Antarctica";"AT"
17.88014;25.68273;3594;3594;1;0;222122;222122;222;122;"D";9;30874;12;"Antarctica";"AT"
15.74323;26.98606;1;1;1;0;12001;12001;12;1;"D";10;34721;93;"Greenland";"GR"
14.55368;25.84254;2;2;1;0;12002;12002;12;2;"D";10;34722;93;"Greenland";"GR"
13.3726;24.20323;3;3;1;0;12003;12003;12;3;"D";10;34723;93;"Greenland";"GR"
12.26691;22.40265;4;4;1;0;12004;12004;12;4;"D";10;34724;93;"Greenland";"GR"
11.26499;20.64264;5;5;1;0;12005;12005;12;5;"D";10;34725;93;"Greenland";"GR"
10.37244;19.022;6;6;1;0;12006;12006;12;6;"D";10;34726;93;"Greenland";"GR"
9.58427;17.5767;7;7;1;0;12007;12007;12;7;"D";10;34727;93;"Greenland";"GR"
8.89147;16.31057;8;8;1;0;12008;12008;12;8;"D";10;34728;93;"Greenland";"GR"
8.28181;15.21075;9;9;1;0;12009;12009;12;9;"D";10;34729;93;"Greenland";"GR"
7.74478;14.25872;10;10;1;0;12010;12010;12;10;"D";10;34730;93;"Greenland";"GR"
7.2695;13.43433;11;11;1;0;12011;12011;12;11;"D";10;34731;93;"Greenland";"GR"
6.84813;12.71922;12;12;1;0;12012;12012;12;12;"D";10;34732;93;"Greenland";"GR"
5.09626;9.93699;18;18;1;0;12018;12018;12;18;"D";10;34738;40;"Canada";"CA"
4.89393;9.63618;19;19;1;0;12019;12019;12;19;"D";10;34739;40;"Canada";"CA"
4.70892;9.36486;20;20;1;0;12020;12020;12;20;"D";10;34740;40;"Canada";"CA"
4.53992;9.1198;21;21;1;0;12021;12021;12;21;"D";10;34741;40;"Canada";"CA"
4.38466;8.897;22;22;1;0;12022;12022;12;22;"D";10;34742;40;"Canada";"CA"
4.24216;8.69426;23;23;1;0;12023;12023;12;23;"D";10;34743;40;"Canada";"CA"
4.11088;8.50909;24;24;1;0;12024;12024;12;24;"D";10;34744;40;"Canada";"CA"
3.98973;8.33937;25;25;1;0;12025;12025;12;25;"D";10;34745;40;"Canada";"CA"
3.87776;8.18344;26;26;1;0;12026;12026;12;26;"D";10;34746;40;"Canada";"CA"
3.77398;8.0399;27;27;1;0;12027;12027;12;27;"D";10;34747;40;"Canada";"CA"
3.77398;8.0399;27;27;1;0;12027;12027;12;27;"D";10;34747;239;"United States of America";"US"
3.67789;7.90757;28;28;1;0;12028;12028;12;28;"D";10;34748;40;"Canada";"CA"
3.67789;7.90757;28;28;1;0;12028;12028;12;28;"D";10;34748;239;"United States of America";"US"
3.58842;7.78504;29;29;1;0;12029;12029;12;29;"D";10;34749;40;"Canada";"CA"
3.58842;7.78504;29;29;1;0;12029;12029;12;29;"D";10;34749;239;"United States of America";"US"
3.5056;7.67197;30;30;1;0;12030;12030;12;30;"D";10;34750;239;"United States of America";"US"
3.42827;7.56683;31;31;1;0;12031;12031;12;31;"D";10;34751;239;"United States of America";"US"
3.35644;7.46952;32;32;1;0;12032;12032;12;32;"D";10;34752;239;"United States of America";"US"
2.85981;6.80436;42;42;1;0;12042;12042;12;42;"D";10;34762;26;"Commonwealth of the Bahamas";"BH"
2.82726;6.76119;43;43;1;0;12043;12043;12;43;"D";10;34763;26;"Commonwealth of the Bahamas";"BH"
2.79707;6.72121;44;44;1;0;12044;12044;12;44;"D";10;34764;26;"Commonwealth of the Bahamas";"BH"
2.76934;6.68454;45;45;1;0;12045;12045;12;45;"D";10;34765;56;"Republic of Cuba";"CU"
2.74362;6.65057;46;46;1;0;12046;12046;12;46;"D";10;34766;56;"Republic of Cuba";"CU"
2.72017;6.61963;47;47;1;0;12047;12047;12;47;"D";10;34767;114;"Jamaica";"JA"
2.69875;6.59136;48;48;1;0;12048;12048;12;48;"D";10;34768;114;"Jamaica";"JA"
2.67929;6.56573;49;49;1;0;12049;12049;12;49;"D";10;34769;200;"Serranilla Bank";"SE"
2.61985;6.48753;53;53;1;0;12053;12053;12;53;"D";10;34773;176;"Republic of Panama";"PA"
2.60932;6.47369;54;54;1;0;12054;12054;12;54;"D";10;34774;176;"Republic of Panama";"PA"
2.60047;6.46208;55;55;1;0;12055;12055;12;55;"D";10;34775;176;"Republic of Panama";"PA"
2.58786;6.44552;57;57;1;0;12057;12057;12;57;"D";10;34777;51;"Republic of Colombia";"CO"
8.89139;16.30985;112;112;1;0;12112;12112;12;112;"D";10;34832;12;"Antarctica";"AT"
9.58461;17.57656;113;113;1;0;12113;12113;12;113;"D";10;34833;12;"Antarctica";"AT"
10.37279;19.02258;114;114;1;0;12114;12114;12;114;"D";10;34834;12;"Antarctica";"AT"
11.26434;20.64148;115;115;1;0;12115;12115;12;115;"D";10;34835;12;"Antarctica";"AT"
12.26725;22.40324;116;116;1;0;12116;12116;12;116;"D";10;34836;12;"Antarctica";"AT"
13.37309;24.20421;117;117;1;0;12117;12117;12;117;"D";10;34837;12;"Antarctica";"AT"
14.55279;25.84115;118;118;1;0;12118;12118;12;118;"D";10;34838;12;"Antarctica";"AT"
15.74283;26.98566;119;119;1;0;12119;12119;12;119;"D";10;34839;12;"Antarctica";"AT"
16.81678;27.20671;120;120;1;0;12120;12120;12;120;"D";10;34840;12;"Antarctica";"AT"
17.59412;26.34467;121;121;1;0;12121;12121;12;121;"D";10;34841;12;"Antarctica";"AT"
17.59407;26.3444;247;247;1;0;12247;12247;12;247;"D";10;34967;93;"Greenland";"GR"
16.81745;27.20782;248;248;1;0;12248;12248;12;248;"D";10;34968;93;"Greenland";"GR"
15.74327;26.98606;249;249;1;0;28001;28001;28;1;"D";10;34969;93;"Greenland";"GR"
14.55366;25.84254;250;250;1;0;28002;28002;28;2;"D";10;34970;93;"Greenland";"GR"
13.37249;24.20303;251;251;1;0;28003;28003;28;3;"D";10;34971;93;"Greenland";"GR"
12.26691;22.40265;252;252;1;0;28004;28004;28;4;"D";10;34972;93;"Greenland";"GR"
11.265;20.64264;253;253;1;0;28005;28005;28;5;"D";10;34973;93;"Greenland";"GR"
10.37231;19.0218;254;254;1;0;28006;28006;28;6;"D";10;34974;93;"Greenland";"GR"
8.28181;15.21075;257;257;1;0;28009;28009;28;9;"D";10;34977;40;"Canada";"CA"
7.74489;14.2589;258;258;1;0;28010;28010;28;10;"D";10;34978;40;"Canada";"CA"
7.2695;13.43433;259;259;1;0;28011;28011;28;11;"D";10;34979;40;"Canada";"CA"
6.84799;12.71902;260;260;1;0;28012;28012;28;12;"D";10;34980;40;"Canada";"CA"
6.47271;12.09605;261;261;1;0;28013;28013;28;13;"D";10;34981;40;"Canada";"CA"
6.13694;11.55118;262;262;1;0;28014;28014;28;14;"D";10;34982;40;"Canada";"CA"
5.83556;11.07201;263;263;1;0;28015;28015;28;15;"D";10;34983;40;"Canada";"CA"
5.56424;10.64864;264;264;1;0;28016;28016;28;16;"D";10;34984;40;"Canada";"CA"
4.70887;9.36481;268;268;1;0;28020;28020;28;20;"D";10;34988;40;"Canada";"CA"
4.53983;9.11965;269;269;1;0;28021;28021;28;21;"D";10;34989;40;"Canada";"CA"
4.38466;8.897;270;270;1;0;28022;28022;28;22;"D";10;34990;40;"Canada";"CA"
4.24221;8.69432;271;271;1;0;28023;28023;28;23;"D";10;34991;40;"Canada";"CA"
4.11082;8.50903;272;272;1;0;28024;28024;28;24;"D";10;34992;40;"Canada";"CA"
3.98967;8.33932;273;273;1;0;28025;28025;28;25;"D";10;34993;40;"Canada";"CA"
3.87782;8.1835;274;274;1;0;28026;28026;28;26;"D";10;34994;40;"Canada";"CA"
3.87782;8.1835;274;274;1;0;28026;28026;28;26;"D";10;34994;239;"United States of America";"US"
3.77394;8.03983;275;275;1;0;28027;28027;28;27;"D";10;34995;239;"United States of America";"US"
3.67783;7.9075;276;276;1;0;28028;28028;28;28;"D";10;34996;239;"United States of America";"US"
3.58842;7.78504;277;277;1;0;28029;28029;28;29;"D";10;34997;239;"United States of America";"US"
3.50545;7.67177;278;278;1;0;28030;28030;28;30;"D";10;34998;239;"United States of America";"US"
3.42827;7.56683;279;279;1;0;28031;28031;28;31;"D";10;34999;239;"United States of America";"US"
3.35629;7.46932;280;280;1;0;28032;28032;28;32;"D";10;35000;239;"United States of America";"US"
3.28952;7.37911;281;281;1;0;28033;28033;28;33;"D";10;35001;239;"United States of America";"US"
3.22725;7.29513;282;282;1;0;28034;28034;28;34;"D";10;35002;239;"United States of America";"US"
3.16904;7.21692;283;283;1;0;28035;28035;28;35;"D";10;35003;239;"United States of America";"US"
3.11501;7.14448;284;284;1;0;28036;28036;28;36;"D";10;35004;239;"United States of America";"US"
3.0645;7.07688;285;285;1;0;28037;28037;28;37;"D";10;35005;239;"United States of America";"US"
3.01795;7.01469;286;286;1;0;28038;28038;28;38;"D";10;35006;239;"United States of America";"US"
2.97369;6.95573;287;287;1;0;28039;28039;28;39;"D";10;35007;239;"United States of America";"US"
2.93267;6.90111;288;288;1;0;28040;28040;28;40;"D";10;35008;147;"United Mexican States";"ME"
2.93267;6.90111;288;288;1;0;28040;28040;28;40;"D";10;35008;239;"United States of America";"US"
2.89474;6.85066;289;289;1;0;28041;28041;28;41;"D";10;35009;147;"United Mexican States";"ME"
2.89474;6.85066;289;289;1;0;28041;28041;28;41;"D";10;35009;239;"United States of America";"US"
2.85956;6.80405;290;290;1;0;28042;28042;28;42;"D";10;35010;147;"United Mexican States";"ME"
2.82682;6.76058;291;291;1;0;28043;28043;28;43;"D";10;35011;147;"United Mexican States";"ME"
2.79692;6.72093;292;292;1;0;28044;28044;28;44;"D";10;35012;147;"United Mexican States";"ME"
2.7696;6.68491;293;293;1;0;28045;28045;28;45;"D";10;35013;147;"United Mexican States";"ME"
2.74444;6.65163;294;294;1;0;28046;28046;28;46;"D";10;35014;147;"United Mexican States";"ME"
2.72016;6.61957;295;295;1;0;28047;28047;28;47;"D";10;35015;147;"United Mexican States";"ME"
2.69835;6.59079;296;296;1;0;28048;28048;28;48;"D";10;35016;147;"United Mexican States";"ME"
9.58461;17.57656;361;361;1;0;28113;28113;28;113;"D";10;35081;12;"Antarctica";"AT"
10.37279;19.02258;362;362;1;0;28114;28114;28;114;"D";10;35082;12;"Antarctica";"AT"
11.26545;20.64343;363;363;1;0;28115;28115;28;115;"D";10;35083;12;"Antarctica";"AT"
12.26725;22.40324;364;364;1;0;28116;28116;28;116;"D";10;35084;12;"Antarctica";"AT"
13.37309;24.20421;365;365;1;0;28117;28117;28;117;"D";10;35085;12;"Antarctica";"AT"
14.55279;25.84115;366;366;1;0;28118;28118;28;118;"D";10;35086;12;"Antarctica";"AT"
17.59412;26.34467;369;369;1;0;28121;28121;28;121;"D";10;35089;12;"Antarctica";"AT"
17.88179;25.68473;370;370;1;0;28122;28122;28;122;"D";10;35090;12;"Antarctica";"AT"
17.59407;26.3444;495;495;1;0;28247;28247;28;247;"D";10;35215;93;"Greenland";"GR"
16.81755;27.20801;496;496;1;0;28248;28248;28;248;"D";10;35216;93;"Greenland";"GR"
15.74323;26.98606;497;497;1;0;44001;44001;44;1;"D";10;35217;40;"Canada";"CA"
15.74323;26.98606;497;497;1;0;44001;44001;44;1;"D";10;35217;93;"Greenland";"GR"
14.55366;25.84254;498;498;1;0;44002;44002;44;2;"D";10;35218;40;"Canada";"CA"
14.55366;25.84254;498;498;1;0;44002;44002;44;2;"D";10;35218;93;"Greenland";"GR"
13.37247;24.20303;499;499;1;0;44003;44003;44;3;"D";10;35219;40;"Canada";"CA"
12.26691;22.40265;500;500;1;0;44004;44004;44;4;"D";10;35220;40;"Canada";"CA"
11.26511;20.64284;501;501;1;0;44005;44005;44;5;"D";10;35221;40;"Canada";"CA"
10.37242;19.022;502;502;1;0;44006;44006;44;6;"D";10;35222;40;"Canada";"CA"
9.5844;17.5769;503;503;1;0;44007;44007;44;7;"D";10;35223;40;"Canada";"CA"
8.89179;16.31113;504;504;1;0;44008;44008;44;8;"D";10;35224;40;"Canada";"CA"
8.28224;15.21149;505;505;1;0;44009;44009;44;9;"D";10;35225;40;"Canada";"CA"
7.74522;14.25934;506;506;1;0;44010;44010;44;10;"D";10;35226;40;"Canada";"CA"
7.26874;13.43331;507;507;1;0;44011;44011;44;11;"D";10;35227;40;"Canada";"CA"
6.84827;12.71938;508;508;1;0;44012;44012;44;12;"D";10;35228;40;"Canada";"CA"
6.47224;12.09544;509;509;1;0;44013;44013;44;13;"D";10;35229;40;"Canada";"CA"
6.13738;11.55188;510;510;1;0;44014;44014;44;14;"D";10;35230;40;"Canada";"CA"
5.83598;11.07248;511;511;1;0;44015;44015;44;15;"D";10;35231;40;"Canada";"CA"
5.56414;10.6484;512;512;1;0;44016;44016;44;16;"D";10;35232;40;"Canada";"CA"
5.31884;10.27265;513;513;1;0;44017;44017;44;17;"D";10;35233;40;"Canada";"CA"
5.09703;9.9382;514;514;1;0;44018;44018;44;18;"D";10;35234;40;"Canada";"CA"
4.89436;9.63686;515;515;1;0;44019;44019;44;19;"D";10;35235;40;"Canada";"CA"
4.70892;9.36486;516;516;1;0;44020;44020;44;20;"D";10;35236;40;"Canada";"CA"
4.53992;9.11979;517;517;1;0;44021;44021;44;21;"D";10;35237;40;"Canada";"CA"
4.3847;8.89691;518;518;1;0;44022;44022;44;22;"D";10;35238;40;"Canada";"CA"
4.24276;8.69502;519;519;1;0;44023;44023;44;23;"D";10;35239;40;"Canada";"CA"
4.10997;8.50779;520;520;1;0;44024;44024;44;24;"D";10;35240;40;"Canada";"CA"
3.98941;8.33887;521;521;1;0;44025;44025;44;25;"D";10;35241;40;"Canada";"CA"
3.87718;8.18263;522;522;1;0;44026;44026;44;26;"D";10;35242;40;"Canada";"CA"
3.87718;8.18263;522;522;1;0;44026;44026;44;26;"D";10;35242;239;"United States of America";"US"
3.77487;8.04108;523;523;1;0;44027;44027;44;27;"D";10;35243;239;"United States of America";"US"
3.67742;7.90698;524;524;1;0;44028;44028;44;28;"D";10;35244;239;"United States of America";"US"
3.58953;7.7865;525;525;1;0;44029;44029;44;29;"D";10;35245;239;"United States of America";"US"
3.50501;7.67126;526;526;1;0;44030;44030;44;30;"D";10;35246;239;"United States of America";"US"
3.42826;7.56676;527;527;1;0;44031;44031;44;31;"D";10;35247;239;"United States of America";"US"
3.35611;7.46912;528;528;1;0;44032;44032;44;32;"D";10;35248;239;"United States of America";"US"
3.28946;7.37895;529;529;1;0;44033;44033;44;33;"D";10;35249;239;"United States of America";"US"
3.22665;7.2943;530;530;1;0;44034;44034;44;34;"D";10;35250;239;"United States of America";"US"
3.16928;7.21728;531;531;1;0;44035;44035;44;35;"D";10;35251;239;"United States of America";"US"
2.76809;6.68293;571;571;1;0;44075;44075;44;75;"D";10;35291;189;"French Polynesia";"PY"
15.74391;26.9876;615;615;1;0;44119;44119;44;119;"D";10;35335;12;"Antarctica";"AT"
16.81781;27.20858;616;616;1;0;44120;44120;44;120;"D";10;35336;12;"Antarctica";"AT"
17.59412;26.34467;617;617;1;0;44121;44121;44;121;"D";10;35337;12;"Antarctica";"AT"
17.88179;25.68473;618;618;1;0;44122;44122;44;122;"D";10;35338;12;"Antarctica";"AT"
17.59407;26.34436;743;743;1;0;44247;44247;44;247;"D";10;35463;40;"Canada";"CA"
17.59407;26.34436;743;743;1;0;44247;44247;44;247;"D";10;35463;93;"Greenland";"GR"
16.81755;27.20801;744;744;1;0;44248;44248;44;248;"D";10;35464;40;"Canada";"CA"
15.74327;26.98606;745;745;1;0;60001;60001;60;1;"D";10;35465;40;"Canada";"CA"
14.55368;25.84254;746;746;1;0;60002;60002;60;2;"D";10;35466;40;"Canada";"CA"
13.37253;24.20304;747;747;1;0;60003;60003;60;3;"D";10;35467;40;"Canada";"CA"
12.26613;22.40128;748;748;1;0;60004;60004;60;4;"D";10;35468;40;"Canada";"CA"
11.26545;20.64343;749;749;1;0;60005;60005;60;5;"D";10;35469;40;"Canada";"CA"
10.3727;19.02256;750;750;1;0;60006;60006;60;6;"D";10;35470;40;"Canada";"CA"
9.58419;17.57651;751;751;1;0;60007;60007;60;7;"D";10;35471;40;"Canada";"CA"
8.89221;16.31173;752;752;1;0;60008;60008;60;8;"D";10;35472;40;"Canada";"CA"
8.28216;15.21131;753;753;1;0;60009;60009;60;9;"D";10;35473;40;"Canada";"CA"
7.74491;14.25878;754;754;1;0;60010;60010;60;10;"D";10;35474;40;"Canada";"CA"
7.26977;13.43508;755;755;1;0;60011;60011;60;11;"D";10;35475;40;"Canada";"CA"
6.84788;12.71918;756;756;1;0;60012;60012;60;12;"D";10;35476;40;"Canada";"CA"
6.47325;12.09713;757;757;1;0;60013;60013;60;13;"D";10;35477;40;"Canada";"CA"
6.13738;11.55188;758;758;1;0;60014;60014;60;14;"D";10;35478;40;"Canada";"CA"
5.83598;11.07248;759;759;1;0;60015;60015;60;15;"D";10;35479;40;"Canada";"CA"
5.56414;10.6484;760;760;1;0;60016;60016;60;16;"D";10;35480;40;"Canada";"CA"
5.31932;10.27308;761;761;1;0;60017;60017;60;17;"D";10;35481;40;"Canada";"CA"
5.09654;9.9378;762;762;1;0;60018;60018;60;18;"D";10;35482;40;"Canada";"CA"
5.09654;9.9378;762;762;1;0;60018;60018;60;18;"D";10;35482;239;"United States of America";"US"
4.89436;9.63686;763;763;1;0;60019;60019;60;19;"D";10;35483;40;"Canada";"CA"
4.89436;9.63686;763;763;1;0;60019;60019;60;19;"D";10;35483;239;"United States of America";"US"
2.6086;6.47277;810;810;1;0;60066;60066;60;66;"D";10;35530;50;"Cook Islands";"CO"
2.71953;6.61881;817;817;1;0;60073;60073;60;73;"D";10;35537;50;"Cook Islands";"CO"
2.76809;6.68293;819;819;1;0;60075;60075;60;75;"D";10;35539;50;"Cook Islands";"CO"
8.28216;15.21134;855;855;1;0;60111;60111;60;111;"D";10;35575;12;"Antarctica";"AT"
8.89139;16.30985;856;856;1;0;60112;60112;60;112;"D";10;35576;12;"Antarctica";"AT"
9.58461;17.57656;857;857;1;0;60113;60113;60;113;"D";10;35577;12;"Antarctica";"AT"
10.37279;19.02258;858;858;1;0;60114;60114;60;114;"D";10;35578;12;"Antarctica";"AT"
11.26545;20.64343;859;859;1;0;60115;60115;60;115;"D";10;35579;12;"Antarctica";"AT"
12.26725;22.40324;860;860;1;0;60116;60116;60;116;"D";10;35580;12;"Antarctica";"AT"
13.37197;24.20224;861;861;1;0;60117;60117;60;117;"D";10;35581;12;"Antarctica";"AT"
14.55279;25.84115;862;862;1;0;60118;60118;60;118;"D";10;35582;12;"Antarctica";"AT"
15.74391;26.9876;863;863;1;0;60119;60119;60;119;"D";10;35583;12;"Antarctica";"AT"
16.81781;27.20858;864;864;1;0;60120;60120;60;120;"D";10;35584;12;"Antarctica";"AT"
17.59412;26.34467;865;865;1;0;60121;60121;60;121;"D";10;35585;12;"Antarctica";"AT"
17.88179;25.68473;866;866;1;0;60122;60122;60;122;"D";10;35586;12;"Antarctica";"AT"
17.59445;26.34515;991;991;1;0;60247;60247;60;247;"D";10;35711;40;"Canada";"CA"
7.74491;14.25878;1002;1002;1;0;76010;76010;76;10;"D";10;35722;239;"United States of America";"US"
7.26977;13.43508;1003;1003;1;0;76011;76011;76;11;"D";10;35723;239;"United States of America";"US"
6.84788;12.71918;1004;1004;1;0;76012;76012;76;12;"D";10;35724;239;"United States of America";"US"
6.47325;12.09713;1005;1005;1;0;76013;76013;76;13;"D";10;35725;239;"United States of America";"US"
6.13738;11.55188;1006;1006;1;0;76014;76014;76;14;"D";10;35726;239;"United States of America";"US"
5.83598;11.07248;1007;1007;1;0;76015;76015;76;15;"D";10;35727;239;"United States of America";"US"
5.56414;10.6484;1008;1008;1;0;76016;76016;76;16;"D";10;35728;239;"United States of America";"US"
5.31932;10.27308;1009;1009;1;0;76017;76017;76;17;"D";10;35729;239;"United States of America";"US"
5.09654;9.9378;1010;1010;1;0;76018;76018;76;18;"D";10;35730;239;"United States of America";"US"
4.89436;9.63686;1011;1011;1;0;76019;76019;76;19;"D";10;35731;239;"United States of America";"US"
4.53992;9.11984;1013;1013;1;0;76021;76021;76;21;"D";10;35733;239;"United States of America";"US"
4.38564;8.89833;1014;1014;1;0;76022;76022;76;22;"D";10;35734;239;"United States of America";"US"
4.24276;8.69502;1015;1015;1;0;76023;76023;76;23;"D";10;35735;239;"United States of America";"US"
2.85906;6.80336;1034;1034;1;0;76042;76042;76;42;"D";10;35754;239;"United States of America";"US"
2.60092;6.46273;1057;1057;1;0;76065;76065;76;65;"D";10;35777;232;"Tuvalu";"TU"
2.6086;6.47277;1058;1058;1;0;76066;76066;76;66;"D";10;35778;232;"Tuvalu";"TU"
2.646;6.52186;1061;1061;1;0;76069;76069;76;69;"D";10;35781;76;"Republic of Fiji";"FJ"
2.76809;6.68293;1067;1067;1;0;76075;76075;76;75;"D";10;35787;76;"Republic of Fiji";"FJ"
3.50568;7.67199;1082;1082;1;0;76090;76090;76;90;"D";10;35802;173;"New Zealand";"NZ"
3.58803;7.78452;1083;1083;1;0;76091;76091;76;91;"D";10;35803;173;"New Zealand";"NZ"
3.67799;7.90764;1084;1084;1;0;76092;76092;76;92;"D";10;35804;173;"New Zealand";"NZ"
3.77338;8.0391;1085;1085;1;0;76093;76093;76;93;"D";10;35805;173;"New Zealand";"NZ"
3.98978;8.33966;1087;1087;1;0;76095;76095;76;95;"D";10;35807;173;"New Zealand";"NZ"
6.84827;12.71943;1100;1100;1;0;76108;76108;76;108;"D";10;35820;12;"Antarctica";"AT"
7.27013;13.43529;1101;1101;1;0;76109;76109;76;109;"D";10;35821;12;"Antarctica";"AT"
7.74458;14.25871;1102;1102;1;0;76110;76110;76;110;"D";10;35822;12;"Antarctica";"AT"
8.28187;15.21121;1103;1103;1;0;76111;76111;76;111;"D";10;35823;12;"Antarctica";"AT"
8.89139;16.30985;1104;1104;1;0;76112;76112;76;112;"D";10;35824;12;"Antarctica";"AT"
9.58461;17.57656;1105;1105;1;0;76113;76113;76;113;"D";10;35825;12;"Antarctica";"AT"
10.37279;19.02258;1106;1106;1;0;76114;76114;76;114;"D";10;35826;12;"Antarctica";"AT"
11.26545;20.64343;1107;1107;1;0;76115;76115;76;115;"D";10;35827;12;"Antarctica";"AT"
12.26725;22.40324;1108;1108;1;0;76116;76116;76;116;"D";10;35828;12;"Antarctica";"AT"
13.37197;24.20224;1109;1109;1;0;76117;76117;76;117;"D";10;35829;12;"Antarctica";"AT"
14.55279;25.84115;1110;1110;1;0;76118;76118;76;118;"D";10;35830;12;"Antarctica";"AT"
15.74391;26.9876;1111;1111;1;0;76119;76119;76;119;"D";10;35831;12;"Antarctica";"AT"
16.81729;27.2078;1112;1112;1;0;76120;76120;76;120;"D";10;35832;12;"Antarctica";"AT"
17.5941;26.34454;1113;1113;1;0;76121;76121;76;121;"D";10;35833;12;"Antarctica";"AT"
17.88097;25.6834;1114;1114;1;0;76122;76122;76;122;"D";10;35834;12;"Antarctica";"AT"
7.74459;14.25865;1250;1250;1;0;101010;101010;101;10;"D";10;32498;192;"Russian Federation";"RU"
7.2691;13.43347;1251;1251;1;0;101011;101011;101;11;"D";10;32499;192;"Russian Federation";"RU"
6.84827;12.71943;1252;1252;1;0;101012;101012;101;12;"D";10;32500;192;"Russian Federation";"RU"
6.47265;12.09568;1253;1253;1;0;101013;101013;101;13;"D";10;32501;192;"Russian Federation";"RU"
6.13738;11.55188;1254;1254;1;0;101014;101014;101;14;"D";10;32502;192;"Russian Federation";"RU"
5.83598;11.07254;1255;1255;1;0;101015;101015;101;15;"D";10;32503;192;"Russian Federation";"RU"
